,file_name,tier_name,text,clean_text,start_time,end_time
19,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<unclear/> Es kommt <v='darauf'>drauf</v> an wie wir das Wohnzimmer nutzen wollen oder?,Es kommt drauf an wie wir das Wohnzimmer nutzen wollen oder?,700.476714984,702.796579081
20,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Je nach dem,Je nach dem,702.943734639,703.610262757
21,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Wir könnten -,Wir könnten -,704.051729432,704.597070619
22,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<v='Ein'>'N</v> Balkon . <v='wäre'>wär'</v> auf jeden Fall schon <v='einmal'>mal </v> nicht schlecht,'N Balkon wär' auf jeden Fall schon mal nicht schlecht,707.306464135,709.749177754
23,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Kommt darauf an in welcher Etage wir sind ne?,Kommt darauf an in welcher Etage wir sind ne?,710.519580383,712.069041851
24,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Wir wohnen ganz oben,Wir wohnen ganz oben,714.553373925,715.436307275
25,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Dann <v='haben'>ham</v> wir <v='eine'>'ne</v> Dachterrasse,Dann ham wir 'ne Dachterrasse,715.489907122,716.883556822
26,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Nein,Nein,722.726498111,722.987601931
27,../transcriptions_annotations/r8/r8.TextGrid,B-utts,die geht dann nach draußen,die geht dann nach draußen,722.987601931,723.860461531
28,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<laughter/> Okay {also},Okay,723.957342425,726.078113708
29,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Dann <v='würde'>würd'</v> ich sagen ein (f +) Zimmer für dich eins für mich,Dann würd' ich sagen ein f Zimmer für dich eins für mich,727.82666799,730.293687645
30,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Das Wohnzimmer,Das Wohnzimmer,731.437969866,732.242997333
31,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Brauchen wir mehr ?,Brauchen wir mehr ?,733.229805195,733.92230194
32,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Die Terrasse -,Die Terrasse -,734.407049662,735.038952942
33,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Wir können ja noch die Raumgrößen -,Wir können ja noch die Raumgrößen -,736.181572572,737.454035341
34,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Machen <v='wir'>wa</v> noch <v='ein'>'n</v> Gästezimmer,Machen wa noch 'n Gästezimmer,738.319656273,739.427651066
35,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<laughter> Genau ... okay </laughter>,Genau okay,739.472594703,742.744641825
36,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Alles klar,Alles klar,742.839860128,743.489075826
37,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Okay,Okay,744.553789572,744.896223944
38,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Wie machen wir die Aufteilung?,Wie machen wir die Aufteilung?,744.896223944,746.051313784
39,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Dass wir <v='einen'>'n</v> Flur haben und davon geht das ab ne ?,Dass wir 'n Flur haben und davon geht das ab ne ?,749.480835265,751.662200013
40,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Also <v='einen'>'n</v> geraden Flur?,Also 'n geraden Flur?,752.112322897,753.055849713
41,../transcriptions_annotations/r8/r8.TextGrid,B-utts,das wird zu <laughter> kompliziert </laughter>,das wird zu kompliziert,756.355528054,758.311831359
42,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Stimmt wir könnten zwei so Flure machen,Stimmt wir könnten zwei so Flure machen,760.311415711,762.085938621
43,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Für jeden ein <v='so ein'>so'n</v> Flur sozusagen,Für jeden ein so'n Flur sozusagen,762.137875877,763.661368717
44,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Dann <v='kriegt'>kiecht</v> einer Küche und einer Bad auf den Flur oder so,Dann kiecht einer Küche und einer Bad auf den Flur oder so,763.965998634,766.565419201
45,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Dann <v='haben'>ham</v> wir <v='eine'>'ne</v> ziemlich -,Dann ham wir 'ne ziemlich -,766.565419201,767.395330394
46,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Und einer den Balkon und einer das Wohnzimmer und dann ( <v='haben'>ham</v> wir <v='so ein'>so'n</v> +),Und einer den Balkon und einer das Wohnzimmer und dann ham wir so'n,768.00338414,770.717841902
47,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<nv/>,,771.458949942,771.54933631
48,../transcriptions_annotations/r8/r8.TextGrid,B-utts,weißte machen wir <v='so ein'>so'n</v> L,weißte machen wir so'n L,772.355528054,773.307711079
49,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Okay {also},Okay,775.757418315,776.770194805
50,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Warte mal wieviele Zimmer <v='haben'>ham</v> wir <v='jetzt'>jetz</v>?,Warte mal wieviele Zimmer ham wir jetz?,777.765658877,779.462275903
51,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Küche . Bad Wohnzimmer . Du Ich . Gästezimmer,Küche Bad Wohnzimmer Du Ich Gästezimmer,779.644887594,782.893442962
52,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Sechs Zimmer,Sechs Zimmer,782.893442962,783.548837996
53,../transcriptions_annotations/r8/r8.TextGrid,B-utts,auf zweihundert Quadratmeter,auf zweihundert Quadratmeter,784.113154193,785.472179056
54,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<v='Können'>Könn'</v> ja mit unseren Zimmern anfangen,Könn' ja mit unseren Zimmern anfangen,787.662200013,789.085106887
55,../transcriptions_annotations/r8/r8.TextGrid,B-utts,wieviel <laughter> für unsere </laughter>,wieviel für unsere,789.085106887,790.027137208
56,../transcriptions_annotations/r8/r8.TextGrid,B-utts,{Also} ich <v='würde'>würd'</v> sagen zwanzig,ich würd' sagen zwanzig,790.027137208,791.522869368
57,../transcriptions_annotations/r8/r8.TextGrid,B-utts,fünfundzwanzig?,fünfundzwanzig?,793.376960753,794.090336624
58,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Für jeden,Für jeden,794.090336624,794.744641825
59,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Sind fünfzig,Sind fünfzig,797.410754295,798.311000064
60,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ja <v='eine'>'ne</v> Wohnküche,Ja 'ne Wohnküche,803.489075826,804.493196107
61,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ja,Ja,804.813475852,805.038537294
62,../transcriptions_annotations/r8/r8.TextGrid,B-utts,(<p='Zwanzig'>Zw-</p> +) aber zwanzig reicht,Zw- aber zwanzig reicht,809.143243102,810.502267964
63,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Oder?,Oder?,810.753298034,811.047609151
64,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Okay sagen wir zwanzig haben wir siebzig,Okay sagen wir zwanzig haben wir siebzig,812.545133363,814.414874575
65,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Das passt,Das passt,814.501436669,815.107371321
66,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Dann machen wir Bad naja {X mein Gott} wie groß muss <v='ein'>'n</v> Badezimmer sein,Dann machen wir Bad naja wie groß muss 'n Badezimmer sein,815.940030007,819.212077128
67,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Sagen wir auch zwanzig,Sagen wir auch zwanzig,822.510092878,823.531525577
68,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Wir <v='haben'>ham</v> ja (zwanzig <p='Quadratmeter'>Quad-</p> + {F  äh} zweihundert Quadratmeter) <laughter/>,Wir ham ja zwanzig Quad- zweihundert Quadratmeter,823.576469215,826.355112406
69,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Okay,Okay,828.268134665,828.726913759
70,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<v='Haben'>Ham</v> wir neunzig,Ham wir neunzig,828.900037945,829.774315086
71,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ja so <v='eine'>'ne</v> Eck-Badewanne,Ja so 'ne Eck-Badewanne,829.904158226,830.890966088
72,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<v='Können'>Könn'</v> <v='wir'>wa</v> <v='hinein'>rein</v> machen,Könn' wa rein machen,832.65849538,833.446210428
73,../transcriptions_annotations/r8/r8.TextGrid,B-utts,und Dusche aber seperat,und Dusche aber seperat,833.532772521,834.839860128
74,../transcriptions_annotations/r8/r8.TextGrid,B-utts,weil sonst <v='ist'>is'</v> doof,weil sonst is' doof,834.926422221,835.766074525
75,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Und zwei Waschbecken <laughter/>,Und zwei Waschbecken,836.640351666,838.648592227
76,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ja {X mein Gott} <p>fünfhundert-</p> <laughter> <p>-tausend</p> <p='Euro'>Eur-</p> </laughter>,Ja fünfhundert- -tausend Eur-,839.0051594,841.515460102
77,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Okay,Okay,841.775146382,842.363768615
78,../transcriptions_annotations/r8/r8.TextGrid,B-utts,{Also} (neunzig <p='Quadratmeter'>Quad-</p> + {F äh} neunzig Quadratmeter),neunzig Quad- neunzig Quadratmeter,844.467227479,847.020809228
79,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Wieso?,Wieso?,850.493611755,850.874484965
80,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Gehen wir erstmal davon aus wir <v='haben'>ham</v> fünfzig für uns <v='haben'>ham</v> wir zwanzig {F äh} Küche,Gehen wir erstmal davon aus wir ham fünfzig für uns ham wir zwanzig Küche,851.904573874,855.609431461
81,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Zwanzig Bad,Zwanzig Bad,856.416121519,857.316367288
82,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<v='Haben'>Ham</v> wir <v='schon einmal'>scho'ma</v> neunzig,Ham wir scho'ma neunzig,857.515460102,859.021640523
83,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ich <v='habe'>hab'</v> <v='gerade'>grad'</v> siebzig gesagt,Ich hab' grad' siebzig gesagt,859.021640523,860.138291525
84,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Genau,Genau,865.80111501,866.337799987
85,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Wie lang haben wir noch?,Wie lang haben wir noch?,868.155603944,868.96063141
86,../transcriptions_annotations/r8/r8.TextGrid,B-utts,{X Gott},,869.107786969,869.47134776
87,../transcriptions_annotations/r8/r8.TextGrid,B-utts,{X Oh} das <v='ist'>is'</v> echt schwierig,das is' echt schwierig,870.380249738,871.479588321
88,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<laughter> Was? </laughter>,Was?,871.905405169,872.947911571
89,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<laughter> Wir müssen noch die Einrichtung </laughter>,Wir müssen noch die Einrichtung,872.947911571,875.584294129
90,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Okay,Okay,877.064505922,877.47134776
91,../transcriptions_annotations/r8/r8.TextGrid,B-utts,{Also} sagen wir <v='einmal'>mal</v> von den Quadratmetern her dass wir das ungefähr haben,sagen wir mal von den Quadratmetern her dass wir das ungefähr haben,877.705065411,880.27762217
92,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Dreißig,Dreißig,886.36293732,886.870977707
93,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ja,Ja,886.870977707,887.141996158
94,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Machen wir dreißig <v='haben'>ham</v> wir hundertzwanzig Quadratmeter,Machen wir dreißig ham wir hundertzwanzig Quadratmeter,887.688999936,889.896333312
95,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ja aber du musst noch Flur,Ja aber du musst noch Flur,892.346040549,893.445379132
96,../transcriptions_annotations/r8/r8.TextGrid,B-utts,wir müssen (<p='noch'>n-</p> + .. noch) {F äh} -,wir müssen n- noch -,893.445379132,895.403230375
97,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Die Dachterrasse sollte ja auch möglichst groß sein dass da mindestens zwei Liegestühle <v='darauf'>drauf</v> passen,Die Dachterrasse sollte ja auch möglichst groß sein dass da mindestens zwei Liegestühle drauf passen,895.588438087,899.298639221
98,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Wird das <v='nicht'>nich</v> dazugezählt?,Wird das nich dazugezählt?,901.272254946,902.380249738
99,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<laughter/>,,904.199716286,905.627990823
100,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Wir machen einfach mit <v='hinein'>rein</v>,Wir machen einfach mit rein,906.969703267,908.095010479
101,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ich weiß es <v='nicht'>nich</v> <v='glaube'>glaub'</v> schon,Ich weiß es nich glaub' schon,908.19888499,909.332848411
102,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Okay lassen <v='wir es'>wir's</v> raus,Okay lassen wir's raus,915.57563792,916.527820944
103,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Alles klar ((dann <v='haben'>ham</v> wir + dann können wir) + . dann können wir ) auch vierzig Quadratmeter Wohnzimmer sagen,Alles klar dann ham wir dann können wir dann können wir auch vierzig Quadratmeter Wohnzimmer sagen,916.683632712,920.814307148
104,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<laughter/>,,921.385616962,923.255358175
105,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<v='Haben'>Ham</v> wir hundertdreißig Quadratmeter ne?,Ham wir hundertdreißig Quadratmeter ne?,926.769779157,928.355528054
106,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Bleiben noch siebzig,Bleiben noch siebzig,928.710432636,929.54142873
107,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Das <v='ist'>is'</v> viel zu viel <laughter/>,Das is' viel zu viel,930.978359477,932.449915061
108,../transcriptions_annotations/r8/r8.TextGrid,B-utts,{X Ach} wir müssen das ja gar <v='nicht'>nich</v> -,wir müssen das ja gar nich -,936.649839171,937.695257921
109,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ja aber wir <v='haben'>ham</v> doch zweihundert Quadratmeter wir müssen das ja irgendwie ausfüllen <laughter> oder? </laughter>,Ja aber wir ham doch zweihundert Quadratmeter wir müssen das ja irgendwie ausfüllen oder?,937.695257921,941.047193503
110,../transcriptions_annotations/r8/r8.TextGrid,B-utts,{X Achso} ah ja dann <v='ist'>is'</v> okay,ah ja dann is' okay,943.740937192,945.29039866
111,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ja gut dann sagen wir {also},Ja gut dann sagen wir,945.619334614,946.735985616
112,../transcriptions_annotations/r8/r8.TextGrid,B-utts,mhm,mhm,946.995671895,947.212077128
113,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Genau,Genau,949.540597434,949.921470644
114,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Wieviel <v='haben'>ham</v> wir dann,Wieviel ham wir dann,950.787091576,951.49690074
115,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Hundertdreißig hundertfünfzig,Hundertdreißig hundertfünfzig,953.004743752,954.484955546
116,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Flur,Flur,956.397977805,956.926006573
117,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Machen wir richtig schön breiten Flur,Machen wir richtig schön breiten Flur,958.198469343,959.730618392
118,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Der <v='ist'>is'</v> auch lang,Der is' auch lang,961.887677103,962.620010465
119,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Genau,Genau,962.620010465,962.961047058
120,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ja komm passt okay,Ja komm passt okay,963.679512431,964.874069317
121,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Dann Aufteilung,Dann Aufteilung,965.454035341,966.276375226
122,../transcriptions_annotations/r8/r8.TextGrid,B-utts,also die L-Idee find ich ganz cool,also die L-Idee find ich ganz cool,967.403345029,968.9184213
123,../transcriptions_annotations/r8/r8.TextGrid,B-utts,{Also} wenn du im Prinzip so <v='hereinkommst'>reinkommst</v> .. und dann hast du einmal den Flur geradeaus und dann geht der rechts rum,wenn du im Prinzip so reinkommst und dann hast du einmal den Flur geradeaus und dann geht der rechts rum,968.9184213,973.540597434
124,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<laughter/>,,976.251653542,977.879020893
125,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Und dann machen wir auf einem Flur {was weiß ich} wenn wir <v='hereinkommen'>reinkommen</v>,Und dann machen wir auf einem Flur wenn wir reinkommen,977.982895405,980.493196107
126,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Das könnte im Prinzip auch (an der + .. an dem ) rechten Winkel zwischen den beiden Fluren sein dass man da . zwei Zugänge hat zur Küche oder so dann hat man das so offen <v='weißt du'>weißte</v>?,Das könnte im Prinzip auch an der an dem rechten Winkel zwischen den beiden Fluren sein dass man da zwei Zugänge hat zur Küche oder so dann hat man das so offen weißte?,987.679512431,994.822547709
127,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Genau,Genau,1000.58924571,1000.92988326
128,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Dann machen wir -,Dann machen wir -,1000.92988326,1001.32588653
129,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Okay (also wenn wir das + .. also wenn wir das) L haben,Okay also wenn wir das also wenn wir das L haben,1001.32588653,1003.57938897
130,../transcriptions_annotations/r8/r8.TextGrid,B-utts,dann machen wir hier im Prinzip (das <p='Wohnzimmer'>Wohnzimm-</p>  + . {F äh} (das + (das  + ..  die ) ) Küche ) ... und da dann das Wohnzimmer direkt hier so <v='eine'>'ne</v> . dass man da so durch geht,dann machen wir hier im Prinzip das Wohnzimm- das das die Küche und da dann das Wohnzimmer direkt hier so 'ne dass man da so durch geht,1004.0186204,1010.78792287
131,../transcriptions_annotations/r8/r8.TextGrid,B-utts,und dann da angrenzend die Dachterrasse ne?,und dann da angrenzend die Dachterrasse ne?,1011.99113597,1013.84356476
132,../transcriptions_annotations/r8/r8.TextGrid,B-utts,und dann hier ganz lang dein Zimmer vielleicht hier meins und da dann das Bad,und dann hier ganz lang dein Zimmer vielleicht hier meins und da dann das Bad,1014.2504066,1017.68858429
133,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Dann <v='haben'>ham</v> wir das so,Dann ham wir das so,1018.38973724,1019.0043281
134,../transcriptions_annotations/r8/r8.TextGrid,B-utts,{X Ach ja},,1021.95609548,1022.20712555
135,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<laughter/>,,1022.33696869,1023.8448117
136,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Dann kommt das wenn man <v='hereinkommt'>reinkommt</v> rechts direkt hin <v='so ein'>so'n</v> kleiner .. Schlauch noch so,Dann kommt das wenn man reinkommt rechts direkt hin so'n kleiner Schlauch noch so,1024.01793589,1027.7401059
137,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ja,Ja,1028.98660004,1029.19434906
138,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Einrichtung,Einrichtung,1031.45361969,1032.1218104
139,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Dielenboden,Dielenboden,1033.76649017,1034.45033071
140,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Wie bei uns,Wie bei uns,1034.83120392,1035.42848236
141,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ja,Ja,1036.03441701,1036.29410329
142,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Hohe Decken,Hohe Decken,1036.49319611,1036.98660004
143,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<laughter/>,,1037.35016083,1038.49278046
144,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Genau,Genau,1039.95734243,1040.36418426
145,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<laughter/>,,1046.8130602,1047.42765107
146,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ja so mittig,Ja so mittig,1047.83615549,1048.65849538
147,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Wir könnten <v='eine'>'ne</v> Kochinsel machen und dann angrenzend den Tisch einfach noch <v='ein'>'n</v> bisschen so länger <v='daran'>dran</v> und dann so <nv type='tsk'/> <nv type='tsk'/> <nv type='tsk'/> die Stühle <v='herumstellen'>rumstellen</v>,Wir könnten 'ne Kochinsel machen und dann angrenzend den Tisch einfach noch 'n bisschen so länger dran und dann so die Stühle rumstellen,1054.18981313,1059.74876211
148,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Okay,Okay,1062.0686262,1062.63127981
149,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ansonsten sind wir voll ausgestattet <v='würde'>würd'</v> ich sagen oder?  <laughter/>,Ansonsten sind wir voll ausgestattet würd' ich sagen oder?,1062.78875417,1066.26855031
150,../transcriptions_annotations/r8/r8.TextGrid,B-utts,mit Elektrogeräten,mit Elektrogeräten,1067.15148366,1068.35469676
151,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<laughter/>,,1070.89096609,1072.32955943
152,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ganz grob okay,Ganz grob okay,1072.38149668,1073.38561696
153,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ja,Ja,1075.41982615,1075.85263662
154,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Zwei Waschbecken,Zwei Waschbecken,1076.09501048,1077.09913076
155,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Dusche,Dusche,1078.59665497,1079.12468374
156,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<laughter/>,,1080.44209015,1082.17333201
157,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Alles hell auch,Alles hell auch,1082.61479869,1083.35923269
158,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Viele Fenster,Viele Fenster,1083.35923269,1084.13829153
159,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Ganz cool <v='wäre'>wär'</v> natürlich auch wenn wir die oberste Etage haben und irgendwie <v='einen'>'n</v> Blick über die Stadt haben <v='weisst du'>weisste</v> es gibt doch <v='so ein'>so'n</v> Penthouse,Ganz cool wär' natürlich auch wenn wir die oberste Etage haben und irgendwie 'n Blick über die Stadt haben weisste es gibt doch so'n Penthouse,1086.65724844,1092.09501048
160,../transcriptions_annotations/r8/r8.TextGrid,B-utts,und dann -,und dann -,1092.69228892,1093.09913076
161,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Auch <v='nicht'>nich</v> einsehbar dass heißt wir <v='haben'>ham</v> ganz viele Fenster und wir können uns -,Auch nich einsehbar dass heißt wir ham ganz viele Fenster und wir können uns -,1095.15930858,1098.19064443
162,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Die sind verspiegelt falls <v='ein'>'n</v> Flugzeug vorbeifliegen sollte,Die sind verspiegelt falls 'n Flugzeug vorbeifliegen sollte,1099.05626536,1102.07728241
163,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<laughter/>,,1102.4408432,1103.86046153
164,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Okay,Okay,1104.09584177,1104.66715159
165,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Wohnzimmer,Wohnzimmer,1108.19022878,1108.8567569
166,../transcriptions_annotations/r8/r8.TextGrid,B-utts,So <v='eine'>'ne</v> Couch-Landschaft,So 'ne Couch-Landschaft,1110.89096609,1112.11315419
167,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Farblich?,Farblich?,1113.89633331,1114.54743009
168,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Keine Ahnung,Keine Ahnung,1114.54743009,1115.07357778
169,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<v='finde'>find'</v> ich auch gut,find' ich auch gut,1117.05584971,1117.73103404
170,../transcriptions_annotations/r8/r8.TextGrid,B-utts,<laughter/>,,1120.15643524,1120.71043264
171,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Aber gemütlich mit ganz vielen Kissen,Aber gemütlich mit ganz vielen Kissen,1121.29039866,1122.89179738
172,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Machen wir <v='eine'>'ne</v> <p='Leinwand'>Lein-</p> ? -,Machen wir 'ne Lein- ? -,1126.50143667,1127.23721446
173,../transcriptions_annotations/r8/r8.TextGrid,B-utts,Jo,Jo,1130.06080129,1130.28586273
