,file_name,tier_name,text,clean_text,start_time,end_time
580,../transcriptions_annotations/r19/r19.TextGrid,B-utts,(Und dass dann nachher + ( <v='nicht'>nich'</v> dass er so .. + dass <v='nicht'>nich'</v> das peinliche überwiegt ) ) sondern nachher wirklich die coole Reaktion einfach,Und dass dann nachher nich' dass er so dass nich' das peinliche überwiegt sondern nachher wirklich die coole Reaktion einfach,667.854374056,673.673741261
581,../transcriptions_annotations/r19/r19.TextGrid,B-utts,So ( dass er + ... {A ja } dass er ) positiv dann doch noch rausgeht ne?,So dass er dass er positiv dann doch noch rausgeht ne?,674.213837658,677.771690079
582,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,678.428350192,678.660445576
583,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Was kann man denn da sagen?,Was kann man denn da sagen?,680.296047412,681.337646211
584,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,682.741153416,683.709160996
585,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughterOffset/>,,683.963899833,684.529986137
586,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Um Gottes Willen,Um Gottes Willen,684.575273041,685.384776456
587,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,686.092384336,686.567896831
588,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughterOffset/>,,686.567896831,686.941513792
589,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,686.981139833,687.269843848
590,../transcriptions_annotations/r19/r19.TextGrid,B-utts,{X Oh },,687.354756794,687.564208726
591,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv type='breathing'/>,,688.017077769,688.311442647
592,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,688.37345526,689.00747192
593,../transcriptions_annotations/r19/r19.TextGrid,B-utts,{X Oh Gott },,689.00747192,689.635827717
594,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,691.085008656,691.356730082
595,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,691.356730082,691.899786104
596,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,692.063951132,692.165846667
597,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughterOffset/>,,692.703628656,693.162158562
598,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Dann könnte er <unclear/> -,Dann könnte er -,693.191838069,694.08625443
599,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ich hoffe sie <v='haben'>ham</v> gut aufgepasst,Ich hoffe sie ham gut aufgepasst,694.510819158,695.72764783
600,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Nächste S- Woche schreiben wir einen Test da drüber,Nächste S- Woche schreiben wir einen Test da drüber,695.72764783,697.465532783
601,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,697.465532783,698.072017739
602,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,699.021532314,699.150221748
603,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/> <laughter>Das wär -</laughter> <laughterOffset/>,Das wär -,699.857829628,701.488158184
604,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv/>,,701.573071129,702.127835707
605,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<nv type='breathing'/>,,702.865004452,703.170691056
606,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,706.312019838,707.260214398
607,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,707.531935823,707.650813947
608,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,708.365338395,708.795563986
609,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja ja <unclear/> so ganz <unclear/> ganz . saloppes,Ja ja so ganz ganz saloppes,708.795563986,711.666878096
610,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,713.110139874,714.083808317
611,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughterOffset/>,,714.751790156,715.261267829
612,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,718.496129201,719.373562972
613,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,719.701893029,719.820771153
614,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughterOffset/>,,720.303200215,720.812677889
615,../transcriptions_annotations/r19/r19.TextGrid,B-utts,hm,hm,720.89188686,721.084356203
616,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughter/>,,721.288147273,723.031693089
617,../transcriptions_annotations/r19/r19.TextGrid,B-utts,<laughterOffset/>,,723.031693089,723.659662149
618,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Ja,Ja,727.29393622,727.746805263
619,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Das <v='ist'>is'</v> ( einfach so + einfach ) <v='ein'>'n</v> . Professor der eigentlich früher mal megacool war .. der aber einfach so im Laufe . ( des + der ) Zeit in diesem Alltagstrott einfach . das so vergessen hat ne,Das is' einfach so einfach 'n Professor der eigentlich früher mal megacool war der aber einfach so im Laufe des der Zeit in diesem Alltagstrott einfach das so vergessen hat ne,729.855154891,738.224353221
620,../transcriptions_annotations/r19/r19.TextGrid,B-utts,Und dann einfach -,Und dann einfach -,738.699414758,739.356074871
