,text,pos_tag,session,tier_name,start_time,end_time
17772,2,PROPN,r13A,KAN-MAU,82.794399,83.084399
17773,:,PUNCT,r13A,KAN-MAU,82.794399,83.084399
17774,t,X,r13A,KAN-MAU,82.794399,83.084399
17775,v,X,r13A,KAN-MAU,83.084399,83.374399
17776,a,PROPN,r13A,KAN-MAU,83.084399,83.374399
17777,:,PUNCT,r13A,KAN-MAU,83.084399,83.374399
17778,r,X,r13A,KAN-MAU,83.084399,83.374399
17779,?,PUNCT,r13A,KAN-MAU,83.374399,83.634399
17780,U,X,r13A,KAN-MAU,83.374399,83.634399
17781,n,X,r13A,KAN-MAU,83.374399,83.634399
17782,t,X,r13A,KAN-MAU,83.374399,83.634399
17783,d,PROPN,r13A,KAN-MAU,83.634399,83.824399
17784,i,PROPN,r13A,KAN-MAU,83.634399,83.824399
17785,:,PUNCT,r13A,KAN-MAU,83.634399,83.824399
17786,S,PROPN,r13A,KAN-MAU,83.824399,84.294399
17787,a,X,r13A,KAN-MAU,83.824399,84.294399
17788,:,PUNCT,r13A,KAN-MAU,83.824399,84.294399
17789,l,PROPN,r13A,KAN-MAU,83.824399,84.294399
17790,@,PROPN,r13A,KAN-MAU,83.824399,84.294399
17791,z,X,r13A,KAN-MAU,84.404399,84.684399
17792,E,PROPN,r13A,KAN-MAU,84.404399,84.684399
17793,l,PROPN,r13A,KAN-MAU,84.404399,84.684399
17794,b,X,r13A,KAN-MAU,84.404399,84.684399
17795,6,NUM,r13A,KAN-MAU,84.404399,84.684399
17796,h,X,r13A,KAN-MAU,84.684399,84.894399
17797,a,X,r13A,KAN-MAU,84.684399,84.894399
17798,t,PROPN,r13A,KAN-MAU,84.684399,84.894399
17799,f,X,r13A,KAN-MAU,84.894399,85.124399
17800,a,PROPN,r13A,KAN-MAU,84.894399,85.124399
17801,l,PROPN,r13A,KAN-MAU,84.894399,85.124399
17802,@,PROPN,r13A,KAN-MAU,84.894399,85.124399
17803,n,X,r13A,KAN-MAU,84.894399,85.124399
17804,l,PROPN,r13A,KAN-MAU,85.124399,85.414399
17805,a,PROPN,r13A,KAN-MAU,85.124399,85.414399
17806,s,PROPN,r13A,KAN-MAU,85.124399,85.414399
17807,@,PROPN,r13A,KAN-MAU,85.124399,85.414399
17808,n,X,r13A,KAN-MAU,85.124399,85.414399
17809,?,PUNCT,r13A,KAN-MAU,85.414399,85.514399
17810,U,X,r13A,KAN-MAU,85.414399,85.514399
17811,n,X,r13A,KAN-MAU,85.414399,85.514399
17812,t,X,r13A,KAN-MAU,85.414399,85.514399
17813,d,PROPN,r13A,KAN-MAU,85.514399,85.784399
17814,i,X,r13A,KAN-MAU,85.514399,85.784399
17815,r,X,r13A,KAN-MAU,85.514399,85.784399
17816,E,PROPN,r13A,KAN-MAU,85.514399,85.784399
17817,k,X,r13A,KAN-MAU,85.514399,85.784399
17818,t,X,r13A,KAN-MAU,85.514399,85.784399
17819,d,PROPN,r13A,KAN-MAU,85.784399,86.144399
17820,r,PROPN,r13A,KAN-MAU,85.784399,86.144399
17821,y,X,r13A,KAN-MAU,85.784399,86.144399
17822,:,PUNCT,r13A,KAN-MAU,85.784399,86.144399
17823,b,X,r13A,KAN-MAU,85.784399,86.144399
17824,6,NUM,r13A,KAN-MAU,85.784399,86.144399
17825,r,X,r13A,KAN-MAU,86.144399,86.434399
17826,U,X,r13A,KAN-MAU,86.144399,86.434399
17827,t,X,r13A,KAN-MAU,86.144399,86.434399
17828,S,PROPN,r13A,KAN-MAU,86.144399,86.434399
17829,t,X,r13A,KAN-MAU,86.144399,86.434399
17830,?,PUNCT,r13A,KAN-MAU,87.941542,88.221973
17831,o,PROPN,r13A,KAN-MAU,87.941542,88.221973
17832,k,X,r13A,KAN-MAU,87.941542,88.221973
17833,e,X,r13A,KAN-MAU,87.941542,88.221973
17834,:,PUNCT,r13A,KAN-MAU,87.941542,88.221973
17835,d,PROPN,r13A,KAN-MAU,89.83771,89.90483
17836,a,PROPN,r13A,KAN-MAU,89.83771,89.90483
17837,s,X,r13A,KAN-MAU,89.83771,89.90483
17838,h,X,r13A,KAN-MAU,89.90483,90.13483
17839,2,NUM,r13A,KAN-MAU,89.90483,90.13483
17840,:,PUNCT,r13A,KAN-MAU,89.90483,90.13483
17841,6,NUM,r13A,KAN-MAU,89.90483,90.13483
17842,t,X,r13A,KAN-MAU,89.90483,90.13483
17843,z,X,r13A,KAN-MAU,90.13483,90.31483
17844,I,PROPN,r13A,KAN-MAU,90.13483,90.31483
17845,C,PROPN,r13A,KAN-MAU,90.13483,90.31483
17846,d,PROPN,r13A,KAN-MAU,90.31483,90.55483
17847,O,PROPN,r13A,KAN-MAU,90.31483,90.55483
17848,x,X,r13A,KAN-MAU,90.31483,90.55483
17849,l,X,r13A,KAN-MAU,90.55483,90.90483
17850,U,PROPN,r13A,KAN-MAU,90.55483,90.90483
17851,s,X,r13A,KAN-MAU,90.55483,90.90483
17852,t,X,r13A,KAN-MAU,90.55483,90.90483
17853,I,NUM,r13A,KAN-MAU,90.55483,90.90483
17854,C,PROPN,r13A,KAN-MAU,90.55483,90.90483
17855,?,PUNCT,r13A,KAN-MAU,90.90483,91.016145
17856,a,X,r13A,KAN-MAU,90.90483,91.016145
17857,n,X,r13A,KAN-MAU,90.90483,91.016145
17858,?,PUNCT,r13A,KAN-MAU,118.473787,118.900907
17859,o,PROPN,r13A,KAN-MAU,118.473787,118.900907
17860,k,X,r13A,KAN-MAU,118.473787,118.900907
17861,e,X,r13A,KAN-MAU,118.473787,118.900907
17862,:,PUNCT,r13A,KAN-MAU,118.473787,118.900907
17863,?,PUNCT,r13A,KAN-MAU,123.04,123.34
17864,o,PROPN,r13A,KAN-MAU,123.04,123.34
17865,k,X,r13A,KAN-MAU,123.04,123.34
17866,e,X,r13A,KAN-MAU,123.04,123.34
17867,:,PUNCT,r13A,KAN-MAU,123.04,123.34
17868,j,PROPN,r13A,KAN-MAU,124.046893,124.224014
17869,a,PROPN,r13A,KAN-MAU,124.046893,124.224014
17870,d,PROPN,r13A,KAN-MAU,124.224014,124.384014
17871,a,PROPN,r13A,KAN-MAU,124.224014,124.384014
17872,s,X,r13A,KAN-MAU,124.224014,124.384014
17873,h,X,r13A,KAN-MAU,124.384014,124.514014
17874,2,NUM,r13A,KAN-MAU,124.384014,124.514014
17875,:,PUNCT,r13A,KAN-MAU,124.384014,124.514014
17876,6,NUM,r13A,KAN-MAU,124.384014,124.514014
17877,t,X,r13A,KAN-MAU,124.384014,124.514014
17878,z,X,r13A,KAN-MAU,124.514014,124.604014
17879,I,PROPN,r13A,KAN-MAU,124.514014,124.604014
17880,C,PROPN,r13A,KAN-MAU,124.514014,124.604014
17881,S,PROPN,r13A,KAN-MAU,124.604014,124.824014
17882,o,X,r13A,KAN-MAU,124.604014,124.824014
17883,:,PUNCT,r13A,KAN-MAU,124.604014,124.824014
17884,n,X,r13A,KAN-MAU,124.604014,124.824014
17885,m,X,r13A,KAN-MAU,124.604014,124.824014
17886,a,X,r13A,KAN-MAU,124.604014,124.824014
17887,:,PUNCT,r13A,KAN-MAU,124.604014,124.824014
17888,l,X,r13A,KAN-MAU,124.604014,124.824014
17889,v,X,r13A,KAN-MAU,124.824014,125.124014
17890,I,PROPN,r13A,KAN-MAU,124.824014,125.124014
17891,t,X,r13A,KAN-MAU,124.824014,125.124014
17892,s,X,r13A,KAN-MAU,124.824014,125.124014
17893,I,PROPN,r13A,KAN-MAU,124.824014,125.124014
17894,C,PROPN,r13A,KAN-MAU,124.824014,125.124014
17895,?,PUNCT,r13A,KAN-MAU,125.124014,125.244014
17896,a,X,r13A,KAN-MAU,125.124014,125.244014
17897,n,X,r13A,KAN-MAU,125.124014,125.244014
17898,?,PUNCT,r13A,KAN-MAU,125.574014,125.774014
17899,a,X,r13A,KAN-MAU,125.574014,125.774014
17900,:,PUNCT,r13A,KAN-MAU,125.574014,125.774014
17901,b,X,r13A,KAN-MAU,125.574014,125.774014
17902,6,NUM,r13A,KAN-MAU,125.574014,125.774014
17903,v,X,r13A,KAN-MAU,125.774014,125.884014
17904,i,X,r13A,KAN-MAU,125.774014,125.884014
17905,:,PUNCT,r13A,KAN-MAU,125.774014,125.884014
17906,z,PROPN,r13A,KAN-MAU,125.884014,126.144014
17907,O,PROPN,r13A,KAN-MAU,125.884014,126.144014
17908,l,PROPN,r13A,KAN-MAU,125.884014,126.144014
17909,@,PROPN,r13A,KAN-MAU,125.884014,126.144014
17910,n,X,r13A,KAN-MAU,125.884014,126.144014
17911,v,X,r13A,KAN-MAU,126.144014,126.244014
17912,i,PROPN,r13A,KAN-MAU,126.144014,126.244014
17913,:,PUNCT,r13A,KAN-MAU,126.144014,126.244014
17914,6,NUM,r13A,KAN-MAU,126.144014,126.244014
17915,d,X,r13A,KAN-MAU,126.244014,126.574014
17916,e,X,r13A,KAN-MAU,126.244014,126.574014
17917,:,PUNCT,r13A,KAN-MAU,126.244014,126.574014
17918,n,X,r13A,KAN-MAU,126.244014,126.574014
17919,?,PUNCT,r13A,KAN-MAU,126.574014,126.844014
17920,a,X,r13A,KAN-MAU,126.574014,126.844014
17921,n,PROPN,r13A,KAN-MAU,126.574014,126.844014
17922,d,PROPN,r13A,KAN-MAU,126.574014,126.844014
17923,@,PROPN,r13A,KAN-MAU,126.574014,126.844014
17924,r,PROPN,r13A,KAN-MAU,126.574014,126.844014
17925,@,PROPN,r13A,KAN-MAU,126.574014,126.844014
17926,n,X,r13A,KAN-MAU,126.574014,126.844014
17927,k,PROPN,r13A,KAN-MAU,126.844014,127.304014
17928,a,PROPN,r13A,KAN-MAU,126.844014,127.304014
17929,r,PROPN,r13A,KAN-MAU,126.844014,127.304014
17930,a,PROPN,r13A,KAN-MAU,126.844014,127.304014
17931,k,PROPN,r13A,KAN-MAU,126.844014,127.304014
17932,t,PROPN,r13A,KAN-MAU,126.844014,127.304014
17933,6,NUM,r13A,KAN-MAU,126.844014,127.304014
17934,d,PROPN,r13A,KAN-MAU,127.304014,127.394014
17935,a,X,r13A,KAN-MAU,127.304014,127.394014
17936,n,PROPN,r13A,KAN-MAU,127.394014,127.549002
17937,O,PROPN,r13A,KAN-MAU,127.394014,127.549002
17938,x,X,r13A,KAN-MAU,127.394014,127.549002
17939,m,X,r13A,KAN-MAU,127.549002,127.709002
17940,I,X,r13A,KAN-MAU,127.549002,127.709002
17941,t,X,r13A,KAN-MAU,127.549002,127.709002
17942,?,PUNCT,r13A,KAN-MAU,127.709002,128.214014
17943,aI,PROPN,r13A,KAN-MAU,127.709002,128.214014
17944,n,X,r13A,KAN-MAU,127.709002,128.214014
17945,b,X,r13A,KAN-MAU,127.709002,128.214014
17946,r,X,r13A,KAN-MAU,127.709002,128.214014
17947,I,PROPN,r13A,KAN-MAU,127.709002,128.214014
17948,N,PROPN,r13A,KAN-MAU,127.709002,128.214014
17949,@,PROPN,r13A,KAN-MAU,127.709002,128.214014
17950,n,X,r13A,KAN-MAU,127.709002,128.214014
17951,?,PUNCT,r13A,KAN-MAU,136.293197,136.629025
17952,m,X,r13A,KAN-MAU,136.293197,136.629025
17953,h,X,r13A,KAN-MAU,136.293197,136.629025
17954,m,X,r13A,KAN-MAU,136.293197,136.629025
17955,v,X,r13A,KAN-MAU,140.7378,140.894921
17956,E,X,r13A,KAN-MAU,140.7378,140.894921
17957,n,X,r13A,KAN-MAU,140.7378,140.894921
17958,d,X,r13A,KAN-MAU,140.894921,140.994921
17959,e,X,r13A,KAN-MAU,140.894921,140.994921
17960,:,PUNCT,r13A,KAN-MAU,140.894921,140.994921
17961,6,NUM,r13A,KAN-MAU,140.894921,140.994921
17962,?,PUNCT,r13A,KAN-MAU,140.994921,141.064921
17963,i,X,r13A,KAN-MAU,140.994921,141.064921
17964,:,PUNCT,r13A,KAN-MAU,140.994921,141.064921
17965,m,X,r13A,KAN-MAU,140.994921,141.064921
17966,m,X,r13A,KAN-MAU,141.064921,141.184921
17967,a,PROPN,r13A,KAN-MAU,141.064921,141.184921
17968,:,PUNCT,r13A,KAN-MAU,141.064921,141.184921
17969,l,X,r13A,KAN-MAU,141.064921,141.184921
17970,z,X,r13A,KAN-MAU,141.184921,141.544921
17971,a,PROPN,r13A,KAN-MAU,141.184921,141.544921
17972,:,PUNCT,r13A,KAN-MAU,141.184921,141.544921
17973,k,X,r13A,KAN-MAU,141.184921,141.544921
17974,t,X,r13A,KAN-MAU,141.184921,141.544921
17975,k,PROPN,r13A,KAN-MAU,141.544921,141.824921
17976,U,X,r13A,KAN-MAU,141.544921,141.824921
17977,m,X,r13A,KAN-MAU,141.544921,141.824921
17978,a,X,r13A,KAN-MAU,141.544921,141.824921
17979,?,PUNCT,r13A,KAN-MAU,141.824921,141.914921
17980,I,NUM,r13A,KAN-MAU,141.824921,141.914921
17981,C,X,r13A,KAN-MAU,141.824921,141.914921
17982,h,X,r13A,KAN-MAU,141.914921,142.084921
17983,a,X,r13A,KAN-MAU,141.914921,142.084921
17984,:,PUNCT,r13A,KAN-MAU,141.914921,142.084921
17985,p,X,r13A,KAN-MAU,141.914921,142.084921
17986,n,X,r13A,KAN-MAU,142.084921,142.249909
17987,E,X,r13A,KAN-MAU,142.084921,142.249909
17988,n,X,r13A,KAN-MAU,142.084921,142.249909
17989,f,X,r13A,KAN-MAU,142.249909,142.484921
17990,i,X,r13A,KAN-MAU,142.249909,142.484921
17991,:,PUNCT,r13A,KAN-MAU,142.249909,142.484921
17992,l,X,r13A,KAN-MAU,142.249909,142.484921
17993,t,PROPN,r13A,KAN-MAU,142.484921,142.964921
17994,O,PROPN,r13A,KAN-MAU,142.484921,142.964921
17995,l,PROPN,r13A,KAN-MAU,142.484921,142.964921
17996,@,PROPN,r13A,KAN-MAU,142.484921,142.964921
17997,r,PROPN,r13A,KAN-MAU,142.484921,142.964921
17998,@,PROPN,r13A,KAN-MAU,142.484921,142.964921
17999,n,X,r13A,KAN-MAU,142.484921,142.964921
18000,m,X,r13A,KAN-MAU,142.964921,143.324921
18001,U,X,r13A,KAN-MAU,142.964921,143.324921
18002,f,X,r13A,KAN-MAU,142.964921,143.324921
18003,f,X,r13A,KAN-MAU,142.964921,143.324921
18004,I,X,r13A,KAN-MAU,142.964921,143.324921
18005,n,X,r13A,KAN-MAU,142.964921,143.324921
18006,?,PUNCT,r13A,KAN-MAU,145.683197,145.890317
18007,o,PROPN,r13A,KAN-MAU,145.683197,145.890317
18008,:,PUNCT,r13A,KAN-MAU,145.683197,145.890317
18009,d,PROPN,r13A,KAN-MAU,145.683197,145.890317
18010,6,NUM,r13A,KAN-MAU,145.683197,145.890317
18011,?,PUNCT,r13A,KAN-MAU,145.890317,146.070317
18012,E,X,r13A,KAN-MAU,145.890317,146.070317
18013,6,NUM,r13A,KAN-MAU,145.890317,146.070317
18014,?,PUNCT,r13A,KAN-MAU,146.070317,146.400317
18015,E,X,r13A,KAN-MAU,146.070317,146.400317
18016,6,NUM,r13A,KAN-MAU,146.070317,146.400317
18017,S,X,r13A,KAN-MAU,146.070317,146.400317
18018,r,X,r13A,KAN-MAU,146.070317,146.400317
18019,E,PROPN,r13A,KAN-MAU,146.070317,146.400317
18020,k,X,r13A,KAN-MAU,146.070317,146.400317
18021,t,X,r13A,KAN-MAU,146.070317,146.400317
18022,?,PUNCT,r13A,KAN-MAU,146.480317,146.760317
18023,i,X,r13A,KAN-MAU,146.480317,146.760317
18024,:,PUNCT,r13A,KAN-MAU,146.480317,146.760317
18025,n,X,r13A,KAN-MAU,146.480317,146.760317
18026,?,PUNCT,r13A,KAN-MAU,146.760317,146.900317
18027,U,X,r13A,KAN-MAU,146.760317,146.900317
18028,n,X,r13A,KAN-MAU,146.760317,146.900317
18029,t,X,r13A,KAN-MAU,146.760317,146.900317
18030,d,PROPN,r13A,KAN-MAU,146.900317,147.060317
18031,a,PROPN,r13A,KAN-MAU,146.900317,147.060317
18032,n,X,r13A,KAN-MAU,146.900317,147.060317
18033,l,X,r13A,KAN-MAU,147.060317,147.350317
18034,E,PROPN,r13A,KAN-MAU,147.060317,147.350317
18035,s,X,r13A,KAN-MAU,147.060317,147.350317
18036,t,X,r13A,KAN-MAU,147.060317,147.350317
18037,?,PUNCT,r13A,KAN-MAU,147.350317,147.430317
18038,E,X,r13A,KAN-MAU,147.350317,147.430317
18039,6,NUM,r13A,KAN-MAU,147.350317,147.430317
18040,?,PUNCT,r13A,KAN-MAU,147.430317,147.480317
18041,i,X,r13A,KAN-MAU,147.430317,147.480317
18042,:,PUNCT,r13A,KAN-MAU,147.430317,147.480317
18043,n,X,r13A,KAN-MAU,147.430317,147.480317
18044,f,X,r13A,KAN-MAU,147.480317,147.840317
18045,a,PROPN,r13A,KAN-MAU,147.480317,147.840317
18046,l,PROPN,r13A,KAN-MAU,147.480317,147.840317
18047,@,PROPN,r13A,KAN-MAU,147.480317,147.840317
18048,n,X,r13A,KAN-MAU,147.480317,147.840317
18049,v,X,r13A,KAN-MAU,148.334444,148.491565
18050,a,PROPN,r13A,KAN-MAU,148.334444,148.491565
18051,s,X,r13A,KAN-MAU,148.334444,148.491565
18052,j,PROPN,r13A,KAN-MAU,148.491565,148.591565
18053,a,PROPN,r13A,KAN-MAU,148.491565,148.591565
18054,d,PROPN,r13A,KAN-MAU,148.591565,148.891565
18055,a,PROPN,r13A,KAN-MAU,148.591565,148.891565
18056,n,X,r13A,KAN-MAU,148.591565,148.891565
18057,n,X,r13A,KAN-MAU,148.891565,148.941565
18058,b,X,r13A,KAN-MAU,148.941565,149.351565
18059,I,X,r13A,KAN-MAU,148.941565,149.351565
18060,s,X,r13A,KAN-MAU,148.941565,149.351565
18061,C,PROPN,r13A,KAN-MAU,148.941565,149.351565
18062,@,PROPN,r13A,KAN-MAU,148.941565,149.351565
18063,n,X,r13A,KAN-MAU,148.941565,149.351565
18064,r,X,r13A,KAN-MAU,149.351565,150.191565
18065,e,X,r13A,KAN-MAU,149.351565,150.191565
18066,f,X,r13A,KAN-MAU,149.351565,150.191565
18067,l,PROPN,r13A,KAN-MAU,149.351565,150.191565
18068,E,PROPN,r13A,KAN-MAU,149.351565,150.191565
18069,k,X,r13A,KAN-MAU,149.351565,150.191565
18070,s,X,r13A,KAN-MAU,149.351565,150.191565
18071,?,PUNCT,r13A,KAN-MAU,149.351565,150.191565
18072,a,X,r13A,KAN-MAU,149.351565,150.191565
18073,r,PROPN,r13A,KAN-MAU,149.351565,150.191565
18074,t,PROPN,r13A,KAN-MAU,149.351565,150.191565
18075,I,NUM,r13A,KAN-MAU,149.351565,150.191565
18076,g,PROPN,r13A,KAN-MAU,149.351565,150.191565
18077,6,NUM,r13A,KAN-MAU,149.351565,150.191565
18078,v,X,r13A,KAN-MAU,150.191565,150.441565
18079,E,NOUN,r13A,KAN-MAU,150.191565,150.441565
18080,:,PUNCT,r13A,KAN-MAU,150.191565,150.441565
18081,6,NUM,r13A,KAN-MAU,150.191565,150.441565
18082,d,X,r13A,KAN-MAU,159.096893,159.426893
18083,e,X,r13A,KAN-MAU,159.096893,159.426893
18084,:,PUNCT,r13A,KAN-MAU,159.096893,159.426893
18085,6,NUM,r13A,KAN-MAU,159.096893,159.426893
18086,z,X,r13A,KAN-MAU,159.426893,159.626893
18087,I,PROPN,r13A,KAN-MAU,159.426893,159.626893
18088,C,PROPN,r13A,KAN-MAU,159.426893,159.626893
18089,f,PROPN,r13A,KAN-MAU,159.626893,159.796893
18090,O,PROPN,r13A,KAN-MAU,159.626893,159.796893
18091,n,PROPN,r13A,KAN-MAU,159.626893,159.796893
18092,h,X,r13A,KAN-MAU,159.796893,160.156893
18093,I,PROPN,r13A,KAN-MAU,159.796893,160.156893
18094,n,PROPN,r13A,KAN-MAU,159.796893,160.156893
18095,t,PROPN,r13A,KAN-MAU,159.796893,160.156893
18096,@,PROPN,r13A,KAN-MAU,159.796893,160.156893
18097,n,X,r13A,KAN-MAU,159.796893,160.156893
18098,?,PUNCT,r13A,KAN-MAU,160.156893,160.676893
18099,a,PROPN,r13A,KAN-MAU,160.156893,160.676893
18100,n,PROPN,r13A,KAN-MAU,160.156893,160.676893
18101,S,PROPN,r13A,KAN-MAU,160.156893,160.676893
18102,l,PROPN,r13A,KAN-MAU,160.156893,160.676893
18103,aI,PROPN,r13A,KAN-MAU,160.156893,160.676893
18104,C,PROPN,r13A,KAN-MAU,160.156893,160.676893
18105,t,PROPN,r13A,KAN-MAU,160.156893,160.676893
18106,?,PUNCT,r13A,KAN-MAU,162.395147,162.890068
18107,U,X,r13A,KAN-MAU,162.395147,162.890068
18108,n,X,r13A,KAN-MAU,162.395147,162.890068
18109,t,X,r13A,KAN-MAU,162.395147,162.890068
18110,?,PUNCT,r13A,KAN-MAU,164.952132,165.329252
18111,E,X,r13A,KAN-MAU,164.952132,165.329252
18112,n,X,r13A,KAN-MAU,164.952132,165.329252
18113,t,PROPN,r13A,KAN-MAU,164.952132,165.329252
18114,v,X,r13A,KAN-MAU,164.952132,165.329252
18115,e,X,r13A,KAN-MAU,164.952132,165.329252
18116,:,PUNCT,r13A,KAN-MAU,164.952132,165.329252
18117,d,PROPN,r13A,KAN-MAU,164.952132,165.329252
18118,6,NUM,r13A,KAN-MAU,164.952132,165.329252
18119,g,X,r13A,KAN-MAU,165.329252,165.659252
18120,a,PROPN,r13A,KAN-MAU,165.329252,165.659252
18121,n,PROPN,r13A,KAN-MAU,165.329252,165.659252
18122,ts,PROPN,r13A,KAN-MAU,165.329252,165.659252
18123,k,PROPN,r13A,KAN-MAU,165.659252,166.209252
18124,l,PROPN,r13A,KAN-MAU,165.659252,166.209252
18125,I,PROPN,r13A,KAN-MAU,165.659252,166.209252
18126,S,PROPN,r13A,KAN-MAU,165.659252,166.209252
18127,e,X,r13A,KAN-MAU,165.659252,166.209252
18128,:,PUNCT,r13A,KAN-MAU,165.659252,166.209252
18129,h,X,r13A,KAN-MAU,165.659252,166.209252
18130,a,X,r13A,KAN-MAU,165.659252,166.209252
18131,f,X,r13A,KAN-MAU,165.659252,166.209252
18132,t,X,r13A,KAN-MAU,165.659252,166.209252
18133,b,X,r13A,KAN-MAU,166.279252,166.529252
18134,a,X,r13A,KAN-MAU,166.279252,166.529252
18135,z,X,r13A,KAN-MAU,166.619252,167.029252
18136,a,PROPN,r13A,KAN-MAU,166.619252,167.029252
18137,:,PUNCT,r13A,KAN-MAU,166.619252,167.029252
18138,k,X,r13A,KAN-MAU,166.619252,167.029252
18139,t,X,r13A,KAN-MAU,166.619252,167.029252
18140,?,PUNCT,r13A,KAN-MAU,167.029252,167.479252
18141,o,PROPN,r13A,KAN-MAU,167.029252,167.479252
18142,:,PUNCT,r13A,KAN-MAU,167.029252,167.479252
18143,d,PROPN,r13A,KAN-MAU,167.029252,167.479252
18144,6,NUM,r13A,KAN-MAU,167.029252,167.479252
18145,?,PUNCT,r13A,KAN-MAU,167.869252,167.969252
18146,i,X,r13A,KAN-MAU,167.869252,167.969252
18147,:,PUNCT,r13A,KAN-MAU,167.869252,167.969252
18148,m,X,r13A,KAN-MAU,167.869252,167.969252
18149,?,PUNCT,r13A,KAN-MAU,167.969252,168.329252
18150,I,NUM,r13A,KAN-MAU,167.969252,168.329252
18151,6,NUM,r13A,KAN-MAU,167.969252,168.329252
18152,g,X,r13A,KAN-MAU,167.969252,168.329252
18153,@,PROPN,r13A,KAN-MAU,167.969252,168.329252
18154,n,PROPN,r13A,KAN-MAU,167.969252,168.329252
18155,t,PROPN,r13A,KAN-MAU,167.969252,168.329252
18156,v,PROPN,r13A,KAN-MAU,167.969252,168.329252
18157,a,PROPN,r13A,KAN-MAU,167.969252,168.329252
18158,s,X,r13A,KAN-MAU,167.969252,168.329252
18159,ts,PROPN,r13A,KAN-MAU,168.329252,168.689252
18160,aI,PROPN,r13A,KAN-MAU,168.329252,168.689252
18161,g,PROPN,r13A,KAN-MAU,168.329252,168.689252
18162,@,PROPN,r13A,KAN-MAU,168.329252,168.689252
18163,n,X,r13A,KAN-MAU,168.329252,168.689252
18164,m,X,r13A,KAN-MAU,168.689252,169.471565
18165,9,NUM,r13A,KAN-MAU,168.689252,169.471565
18166,C,X,r13A,KAN-MAU,168.689252,169.471565
18167,t,PROPN,r13A,KAN-MAU,168.689252,169.471565
18168,@,PROPN,r13A,KAN-MAU,168.689252,169.471565
18169,d,PROPN,r13A,KAN-MAU,171.634921,171.814921
18170,a,PROPN,r13A,KAN-MAU,171.634921,171.814921
18171,s,X,r13A,KAN-MAU,171.634921,171.814921
18172,?,PUNCT,r13A,KAN-MAU,171.814921,171.904921
18173,E,X,r13A,KAN-MAU,171.814921,171.904921
18174,6,NUM,r13A,KAN-MAU,171.814921,171.904921
18175,d,PROPN,r13A,KAN-MAU,171.904921,172.004921
18176,a,PROPN,r13A,KAN-MAU,171.904921,172.004921
18177,s,X,r13A,KAN-MAU,171.904921,172.004921
18178,h,X,r13A,KAN-MAU,172.004921,172.104921
18179,a,PROPN,r13A,KAN-MAU,172.004921,172.104921
18180,l,PROPN,r13A,KAN-MAU,172.004921,172.104921
18181,t,PROPN,r13A,KAN-MAU,172.004921,172.104921
18182,n,X,r13A,KAN-MAU,172.104921,172.314921
18183,I,PROPN,r13A,KAN-MAU,172.104921,172.314921
18184,C,PROPN,r13A,KAN-MAU,172.104921,172.314921
18185,t,X,r13A,KAN-MAU,172.104921,172.314921
18186,?,PUNCT,r13A,KAN-MAU,172.314921,172.724921
18187,E,X,r13A,KAN-MAU,172.314921,172.724921
18188,6,NUM,r13A,KAN-MAU,172.314921,172.724921
18189,v,X,r13A,KAN-MAU,172.314921,172.724921
18190,a,PROPN,r13A,KAN-MAU,172.314921,172.724921
18191,r,PROPN,r13A,KAN-MAU,172.314921,172.724921
18192,t,PROPN,r13A,KAN-MAU,172.314921,172.724921
18193,@,PROPN,r13A,KAN-MAU,172.314921,172.724921
18194,t,PROPN,r13A,KAN-MAU,172.314921,172.724921
18195,v,PROPN,r13A,KAN-MAU,172.724921,172.964921
18196,aI,PROPN,r13A,KAN-MAU,172.724921,172.964921
18197,l,PROPN,r13A,KAN-MAU,172.724921,172.964921
18198,d,X,r13A,KAN-MAU,172.964921,173.354921
18199,e,X,r13A,KAN-MAU,172.964921,173.354921
18200,:,PUNCT,r13A,KAN-MAU,172.964921,173.354921
18201,6,NUM,r13A,KAN-MAU,172.964921,173.354921
18202,?,PUNCT,r13A,KAN-MAU,173.354921,173.694921
18203,a,X,r13A,KAN-MAU,173.354921,173.694921
18204,n,PROPN,r13A,KAN-MAU,173.354921,173.694921
18205,d,PROPN,r13A,KAN-MAU,173.354921,173.694921
18206,@,PROPN,r13A,KAN-MAU,173.354921,173.694921
18207,r,PROPN,r13A,KAN-MAU,173.354921,173.694921
18208,@,PROPN,r13A,KAN-MAU,173.354921,173.694921
18209,k,PROPN,r13A,KAN-MAU,173.694921,174.114921
18210,a,PROPN,r13A,KAN-MAU,173.694921,174.114921
18211,r,PROPN,r13A,KAN-MAU,173.694921,174.114921
18212,a,PROPN,r13A,KAN-MAU,173.694921,174.114921
18213,k,PROPN,r13A,KAN-MAU,173.694921,174.114921
18214,t,PROPN,r13A,KAN-MAU,173.694921,174.114921
18215,6,NUM,r13A,KAN-MAU,173.694921,174.114921
18216,?,PUNCT,r13A,KAN-MAU,174.114921,174.294921
18217,a,X,r13A,KAN-MAU,174.114921,174.294921
18218,l,PROPN,r13A,KAN-MAU,174.114921,174.294921
18219,z,PROPN,r13A,KAN-MAU,174.114921,174.294921
18220,o,PROPN,r13A,KAN-MAU,174.114921,174.294921
18221,:,PUNCT,r13A,KAN-MAU,174.114921,174.294921
18222,d,X,r13A,KAN-MAU,174.294921,174.414921
18223,e,X,r13A,KAN-MAU,174.294921,174.414921
18224,:,PUNCT,r13A,KAN-MAU,174.294921,174.414921
